P Wave Onset Error,S Wave Onset Error,Coda Error,S-P Lag,Distance from Epicenter (km)
0.36999988555908203,0.49000038146972713,-8.749999313354493,11.02,132.23999999999998
0.36999988555908203,0.3200009155273449,-22.44999847412109,10.66,127.91999999999999
-0.19000005722045898,0.1099992370605456,-14.420000152587889,13.249999999999998,158.99999999999997
0.1399998664855957,0.1799990844726551,-32.769999237060546,9.829999999999998,117.95999999999997
-0.36999988555908203,-0.1800000762939451,-32.95000045776367,7.61,91.32
-0.36999988555908203,-0.0600000000000005,-9.589998779296874,8.309999999999999,99.71999999999997
-0.36999988555908203,-0.0600000000000005,-18.039999542236327,8.309999999999999,99.71999999999997
-7.75,-9.850000305175781,-8.32,7.83,93.96
-4.809999942779541,-9.850000305175781,-24.040001220703125,4.890000000000001,58.68
-0.23000001907348633,-8.42999988555908,-20.430000457763672,0.41999999999999993,5.039999999999998
0.3000001907348633,0.09999877929687528,4.699998626708982,24.52,294.23999999999995
0.010000228881835938,1.6300007629394528,-31.12,16.42,197.04
-0.28999996185302734,-0.1099992370605456,-26.93,15.23,182.76
-0.2200002670288086,0.3200003051757818,-31.93,10.860000000000001,130.32
-0.2200000286102295,0.3200003051757818,-28.209998779296875,10.86,130.31999999999996
-0.2800002098083496,-0.2600003814697267,14.710001220703127,24.62,295.44
0.19999980926513672,0.14000045776367287,-30.75,16.42,197.04
-0.25,-0.050000305175782245,-37.45,13.129999999999999,157.55999999999997
1.9099998474121094,0.20999984741211009,-23.530001220703127,21.39,256.67999999999995
-4.849999904632568,-0.15999847412109602,0.3400000000000034,32.29,387.47999999999996
-4.860000133514404,-11.270000610351563,-11.869999999999997,10.95,131.39999999999998
